LARGEST_GIFT_AMOUNT,FIRST_GIFT_DATE,LARGEST_GIFT_DATE,LAST_GIFT_DATE,TOTAL_NUMBER_GIFTS,TOTAL_GIVING_CAPACITY,TOTAL_INCOME,TOTAL_DONATIONS,TOTAL_EAD,LARGEST_REALEST_VALUE,TOTAL_NO_EVENTS_PARTICIPATED,GENDER,LAST_GIFT_AMOUNT,Financially_In_Dept,Avg_Gift_Amount,gifting_Capcity,gift_check,age,cat_LARGEST_GIFT_AMOUNT
175.0,2013,2013,2013,1.0,54973.0,79700.0,175.0,1929.0,557481.0,0.0,F,175.0,False,175.0,0.003183380932457752,False,32.0,0
50.0,2016,2016,2016,1.0,44058.0,60200.0,50.0,1540.0,338351.0,0.0,F,50.0,False,50.0,0.0011348676744291615,False,68.0,0
100.0,2018,2018,2018,1.0,35439.0,56500.0,100.0,1221.0,469473.0,0.0,M,100.0,False,100.0,0.002821750049380626,False,43.0,0
100.0,2019,2019,2019,1.0,41447.0,87500.0,2100.0,1608.0,226948.0,0.0,M,100.0,False,100.0,0.0024127198590971604,False,54.0,0
350.0,1999,2004,2018,9.0,24249.0,47500.0,1249.0,1227.0,0.0,0.0,M,15.0,False,138.77777777777777,0.051507278650666004,False,53.0,0
200.0,2017,2017,2017,1.0,64983.0,125000.0,200.0,2689.0,481461.0,0.0,F,200.0,False,200.0,0.0030777280211747686,False,43.0,0
100.0,2012,2012,2012,1.0,263881.0,375000.0,100.0,9388.0,400612.0,0.0,F,100.0,False,100.0,0.0003789586972915822,False,88.0,0
150.0,2016,2016,2017,4.0,40197.0,62500.0,220.0,1633.0,174539.0,0.0,F,20.0,False,55.0,0.005473045252133244,False,73.0,0
500.0,2004,2014,2018,12.0,185055.0,132000.0,2090.0,3680.0,579235.0,0.0,M,250.0,False,174.16666666666666,0.011293939639566616,False,44.0,0
150.0,2018,2018,2018,1.0,27417.0,59900.0,150.0,1387.0,0.0,0.0,M,150.0,False,150.0,0.00547105810263705,False,55.0,0
100.0,2020,2020,2020,1.0,44701.0,35000.0,100.0,1168.0,619010.0,0.0,F,100.0,False,100.0,0.002237086418648352,False,62.0,0
144.0,2007,2009,2016,8.0,64976.0,187500.0,607.0,2024.0,462375.0,0.0,F,50.0,False,75.875,0.009341910859394238,False,45.0,0
475.0,2003,2015,2015,5.0,93730.0,125000.0,1080.0,3969.0,403000.0,0.0,F,475.0,False,216.0,0.011522458124399872,False,80.0,0
180.0,2008,2013,2014,5.0,16936.0,87400.0,330.0,1438.0,0.0,0.0,F,150.0,True,66.0,0.019485120453471894,False,42.0,0
200.0,2021,2021,2021,1.0,60468.0,87500.0,200.0,1976.0,211512.0,0.0,M,200.0,False,200.0,0.003307534563736191,False,79.0,0
180.0,2014,2014,2015,1.0,39194.0,94800.0,180.0,1500.0,401085.0,0.0,F,180.0,False,180.0,0.004592539674439965,False,43.0,0
180.0,2013,2013,2015,2.0,38857.0,62500.0,200.0,1605.0,173132.0,0.0,F,20.0,False,100.0,0.005147077746609363,False,71.0,0
75.0,2017,2018,2018,4.0,68805.0,87500.0,250.0,1926.0,443595.0,0.0,F,75.0,False,62.5,0.003633456870866943,False,75.0,0
225.0,2012,2012,2012,1.0,15471.0,36300.0,225.0,1217.0,0.0,0.0,F,225.0,True,225.0,0.014543339150668994,False,65.0,0
50.0,2001,2001,2011,3.0,148866.0,131000.0,120.0,6079.0,461914.0,0.0,F,35.0,False,40.0,0.0008060940711781065,False,92.0,0
250.0,2004,2019,2019,6.0,80073.0,87500.0,929.0,2796.0,356976.0,0.0,M,250.0,False,154.83333333333334,0.011601913254155584,False,59.0,0
100.0,2011,2020,2020,2.0,75100.0,125000.0,200.0,2049.0,423005.0,0.0,F,100.0,False,100.0,0.002663115845539281,False,66.0,0
240.0,1999,2005,2014,8.0,59051.0,62500.0,1249.0,1661.0,506037.0,0.0,F,120.0,False,156.125,0.021151208277590556,False,75.0,0
135.0,2011,2011,2011,1.0,24009.0,51900.0,135.0,1461.0,0.0,0.0,M,135.0,True,135.0,0.0056228914157191055,False,68.0,0
100.0,2011,2011,2011,1.0,87258.0,87500.0,110.0,3986.0,535450.0,0.0,F,100.0,False,100.0,0.001146026725343235,False,92.0,0
250.0,2021,2021,2021,1.0,69835.0,87500.0,250.0,2419.0,603772.0,0.0,F,250.0,False,250.0,0.003579866828953963,False,43.0,0
50.0,2008,2018,2018,2.0,138505.0,187500.0,75.0,4780.0,573769.0,0.0,M,50.0,False,37.5,0.0005414966968701491,False,60.0,0
50.0,2017,2017,2017,1.0,44364.0,31000.0,2265.0,1092.0,612571.0,0.0,M,50.0,False,50.0,0.001127039942295555,False,60.0,0
500.0,2014,2016,2017,4.0,121220.0,225000.0,1180.0,4737.0,465801.0,0.0,F,300.0,False,295.0,0.009734367266127702,False,66.0,0
54.61,2016,2016,2016,1.0,71931.0,125000.0,55.0,2939.0,399311.0,0.0,M,54.61,False,54.61,0.00075919978868638,False,51.0,0
54.61,2016,2016,2016,1.0,141598.0,187500.0,55.0,4571.0,872726.0,0.0,F,54.61,False,54.61,0.00038566928911425304,False,56.0,0
144.0,2004,2012,2012,4.0,55538.0,87500.0,12613.0,1861.0,0.0,0.0,M,144.0,True,144.0,0.010371277323634269,False,72.0,0
200.0,2011,2011,2011,1.0,55151.0,125000.0,200.0,1741.0,499024.0,0.0,M,200.0,False,200.0,0.003626407499410709,False,46.0,0
1000.0,2000,2016,2016,6.0,60579.0,56000.0,1982.0,2443.0,358849.0,0.0,F,1000.0,False,330.3333333333333,0.03271760841215603,False,71.0,0
180.0,2001,2010,2011,7.0,15864.0,62700.0,816.0,1308.0,0.0,0.0,M,30.0,True,116.57142857142857,0.05143721633888049,False,46.0,0
50.0,2021,2021,2021,1.0,25250.0,45000.0,50.0,1500.0,0.0,0.0,F,50.0,True,50.0,0.0019801980198019802,False,79.0,0
50.0,2017,2017,2017,1.0,99087.0,225000.0,1097.0,4129.0,339801.0,0.0,F,50.0,False,50.0,0.0005046070624804465,False,58.0,0
150.0,2015,2015,2017,2.0,126276.0,187500.0,250.0,5003.0,608026.0,0.0,F,100.0,False,125.0,0.001979790300611359,False,74.0,0
50.0,2011,2011,2011,1.0,121350.0,187500.0,3229.0,4772.0,374922.0,0.0,M,50.0,False,50.0,0.00041203131437989287,False,76.0,0
60.0,2008,2014,2014,4.0,46972.0,87500.0,85.0,1708.0,255242.0,0.0,M,60.0,False,21.25,0.0018095886911351443,False,62.0,0
100.0,2022,2022,2022,1.0,102877.0,187500.0,100.0,4030.0,818034.0,0.0,F,100.0,False,100.0,0.0009720345655491509,False,56.0,0
100.0,2022,2022,2022,1.0,56567.0,87500.0,100.0,1814.0,324330.0,0.0,F,100.0,False,100.0,0.0017678151572471583,False,68.0,0
180.0,2006,2012,2015,3.0,45839.0,70000.0,339.0,1946.0,0.0,0.0,F,15.0,True,113.0,0.007395449289905975,False,87.0,0
1500.0,1993,2007,2021,9.0,393802.0,375000.0,6595.0,28084.0,992209.0,1.0,M,100.0,False,324.8888888888889,0.0074250511678457705,False,76.0,0
300.0,2014,2014,2020,5.0,182379.0,375000.0,5049.0,6151.0,630622.0,0.0,M,100.0,False,140.0,0.003838161191803881,False,49.0,0
180.0,2010,2010,2010,1.0,19535.0,27500.0,180.0,883.0,288101.0,0.0,M,180.0,False,180.0,0.009214230867673407,False,40.0,0
200.0,2019,2019,2019,1.0,81117.0,87500.0,200.0,3468.0,603349.0,0.0,F,200.0,False,200.0,0.002465574417199847,False,81.0,0
200.0,2014,2014,2014,1.0,35735.0,47500.0,200.0,1349.0,321194.0,0.0,M,200.0,False,200.0,0.005596753882748006,False,64.0,0
500.0,2010,2012,2014,4.0,136003.0,187500.0,1400.0,5127.0,817055.0,0.0,M,300.0,False,350.0,0.010293890575943179,False,73.0,0
56.0,1998,2007,2018,4.0,55491.0,47400.0,165.0,1494.0,604086.0,0.0,F,53.5,False,41.25,0.002973455154889982,False,75.0,0
720.0,2005,2005,2011,4.0,26885.0,62500.0,1260.0,1511.0,0.0,0.0,M,180.0,True,315.0,0.046866282313557744,False,64.0,0
1250.0,2014,2016,2019,5.0,30336.0,125000.0,1655.0,1570.0,273611.0,0.0,M,15.0,False,331.0,0.05455564345991561,False,35.0,0
60.0,2013,2013,2013,1.0,6810.0,45000.0,60.0,1055.0,0.0,0.0,F,60.0,True,60.0,0.00881057268722467,False,37.0,0
144.0,2007,2007,2011,3.0,29552.0,37200.0,174.0,975.0,282399.0,0.0,F,20.0,False,58.0,0.005887926367081754,False,38.0,0
100.0,2015,2015,2015,1.0,39715.0,76800.0,100.0,1423.0,271797.0,0.0,F,100.0,False,100.0,0.002517940324814302,False,47.0,0
28.0,2007,2007,2022,17.0,40573.0,92400.0,353.0,1617.0,0.0,0.0,F,20.79,False,20.749411764705883,0.008693959036797871,False,53.0,0
360.0,2008,2018,2019,13.0,84480.0,125000.0,1980.0,2496.0,0.0,0.0,M,30.0,False,152.30769230769232,0.0234375,False,88.0,0
180.0,2009,2017,2018,9.0,74991.0,87500.0,1328.0,3021.0,650768.0,4.0,M,30.0,False,147.5,0.01770212425491059,False,69.0,0
300.0,2009,2009,2014,3.0,95769.0,37500.0,500.0,2262.0,676176.0,0.0,F,16.7,False,166.66666666666666,0.005220896114609111,False,67.0,0
300.0,1996,2006,2012,13.0,62592.0,84500.0,956.0,2390.0,586597.0,0.0,M,20.0,False,73.53846153846153,0.015273517382413088,False,51.0,0
75.0,2011,2011,2011,1.0,9575.0,17500.0,75.0,884.0,0.0,0.0,F,75.0,False,75.0,0.007832898172323759,False,62.0,0
180.0,2010,2013,2013,2.0,77396.0,125000.0,230.0,3053.0,793312.0,0.0,F,180.0,False,115.0,0.0029717298051578894,False,53.0,0
100.0,2011,2011,2011,1.0,31739.0,66500.0,100.0,1387.0,260388.0,0.0,M,100.0,False,100.0,0.003150697879580327,False,51.0,0
75.0,2017,2018,2022,18.0,45909.0,62500.0,487.0,1578.0,333433.0,0.0,F,22.88,False,27.034444444444446,0.010599664553791195,False,68.0,0
180.0,2012,2012,2012,1.0,117157.0,187500.0,180.0,4527.0,764544.0,0.0,F,180.0,False,180.0,0.0015363998736737882,False,65.0,0
600.0,2007,2012,2017,13.0,92527.0,125000.0,11277.0,2252.0,0.0,0.0,M,50.0,False,211.84615384615384,0.02976428501950782,False,77.0,0
50.0,2018,2018,2018,1.0,35835.0,54400.0,110.0,1555.0,159615.0,0.0,M,50.0,False,50.0,0.0013952839402818474,False,74.0,0
180.0,2010,2010,2011,2.0,45016.0,62500.0,195.0,1551.0,346421.0,0.0,F,15.0,False,97.5,0.004331793140216812,False,66.0,0
50.0,2012,2012,2012,1.0,61633.0,27500.0,50.0,1866.0,598221.0,0.0,M,50.0,False,50.0,0.0008112537114857301,False,76.0,0
100.0,2015,2015,2015,1.0,114492.0,187500.0,100.0,4254.0,632862.0,0.0,F,100.0,False,100.0,0.0008734234706355029,False,58.0,0
100.0,2003,2020,2020,5.0,85797.0,58400.0,220.0,3203.0,662286.0,0.0,F,100.0,False,44.0,0.0025641922211732345,False,81.0,0
180.0,1999,2017,2017,8.0,28729.0,65300.0,650.0,1566.0,0.0,0.0,F,15.0,True,81.25,0.0226252219012148,False,66.0,0
240.0,1993,2013,2021,28.0,53275.0,39800.0,2747.0,1264.0,676245.0,1.0,M,165.0,False,98.12107142857143,0.05156996715157203,False,65.0,0
125.0,1997,2005,2012,5.0,79050.0,125000.0,300.0,2433.0,0.0,0.0,M,25.0,False,60.0,0.003795066413662239,False,85.0,0
180.0,2014,2014,2014,1.0,157234.0,187500.0,530.0,5274.0,974085.0,1.0,F,180.0,False,180.0,0.0011447905669257285,False,67.0,0
288.0,2000,2005,2006,6.0,62322.0,62500.0,1284.0,1779.0,470755.0,0.0,F,48.0,False,214.0,0.02060267642245114,False,83.0,0
25.0,2015,2021,2021,2.0,133114.0,187500.0,50.0,5509.0,186273.0,0.0,M,25.0,False,25.0,0.0003756178914314047,False,89.0,0
50.0,2011,2012,2012,2.0,9349.0,27700.0,75.0,909.0,69142.0,0.0,F,50.0,False,37.5,0.008022248368809498,False,44.0,0
180.0,2021,2021,2021,1.0,46555.0,87500.0,180.0,1926.0,0.0,0.0,F,180.0,True,180.0,0.003866394587047578,False,76.0,0
180.0,2005,2014,2015,8.0,14494.0,21600.0,670.0,1186.0,0.0,0.0,F,30.0,True,83.75,0.04622602456188768,False,87.0,0
240.0,2016,2016,2017,1.0,29215.0,87500.0,340.0,1622.0,0.0,0.0,M,240.0,True,240.0,0.008214958069484853,False,55.0,0
300.0,2006,2013,2014,3.0,28749.0,47500.0,744.0,1361.0,161095.0,0.0,F,25.0,False,248.0,0.02587916101429615,False,65.0,0
100.0,2010,2010,2011,2.0,103035.0,187500.0,120.0,4271.0,220800.0,0.0,F,20.0,False,60.0,0.001164652787887611,False,71.0,0
800.0,2002,2002,2012,4.0,114857.0,35000.0,1185.0,2081.0,545536.0,1.0,M,25.0,False,296.25,0.010317177011414193,False,60.0,0
180.0,2007,2011,2014,3.0,206827.0,187500.0,380.0,6942.0,707800.0,0.0,M,100.0,False,126.66666666666667,0.001837284300405653,False,83.0,0
300.0,2010,2010,2010,1.0,31012.0,70000.0,300.0,1256.0,418236.0,0.0,M,300.0,False,300.0,0.0096736747065652,False,37.0,0
150.0,2011,2011,2011,1.0,31000.0,45000.0,150.0,1286.0,0.0,0.0,F,150.0,False,150.0,0.004838709677419355,False,61.0,0
50.0,2012,2012,2012,1.0,20228.0,96084.0,50.0,1521.0,0.0,0.0,F,50.0,True,50.0,0.002471821237888076,False,43.0,0
30.0,2000,2001,2012,9.0,88615.0,73000.0,160.0,3461.0,474888.0,0.0,M,10.0,False,17.77777777777778,0.001805563392202223,False,84.0,0
150.0,2016,2016,2016,1.0,33400.0,47500.0,150.0,1730.0,0.0,0.0,M,150.0,True,150.0,0.004491017964071856,False,92.0,0
180.0,2011,2012,2012,2.0,216919.0,187500.0,360.0,5430.0,716237.0,0.0,F,180.0,False,180.0,0.0016596056592552981,False,62.0,0
250.0,2002,2018,2018,3.0,287029.0,187500.0,538.0,5409.0,808446.0,0.0,F,250.0,False,179.33333333333334,0.0018743750631469295,False,56.0,0
300.0,2011,2013,2013,2.0,50957.0,70000.0,600.0,1668.0,349149.0,0.0,F,300.0,False,300.0,0.01177463351453186,False,70.0,0
180.0,1999,2008,2021,3.0,48212.0,62500.0,424.0,1633.0,330764.0,0.0,F,100.0,False,141.33333333333334,0.00879449099809176,False,73.0,0
200.0,2005,2005,2014,6.0,85568.0,125000.0,948.0,3324.0,636321.0,0.0,F,100.0,False,158.0,0.011078908002991772,False,58.0,0
216.0,2008,2012,2016,6.0,73902.0,187500.0,1096.0,2244.0,122290.0,0.0,M,40.0,False,182.66666666666666,0.014830451137993559,False,57.0,0
50.0,2017,2017,2017,1.0,56357.0,45000.0,3229.0,1264.0,738552.0,1.0,M,50.0,False,50.0,0.0008872012349841191,False,59.0,0
300.0,2019,2019,2019,1.0,43425.0,187500.0,300.0,2042.0,0.0,0.0,M,300.0,False,300.0,0.0069084628670120895,False,46.0,0
856.0,1999,1999,2009,13.0,112230.0,225000.0,1389.0,4460.0,461826.0,0.0,M,200.0,False,106.84615384615384,0.012376369954557605,False,62.0,0
825.0,2022,2022,2022,3.0,75219.0,125000.0,2222.0,2878.0,660700.0,0.0,M,20.0,False,488.3333333333333,0.019476462064106144,False,46.0,0
44.0,1996,2021,2021,3.0,61341.0,70000.0,102.0,2401.0,692787.0,0.0,M,44.0,False,34.0,0.0016628356238078937,False,60.0,0
21.44,2008,2022,2022,19.0,51483.0,125000.0,358.0,1711.0,472500.0,0.0,F,21.44,False,18.86,0.006960355845618942,False,45.0,0
180.0,2011,2011,2011,1.0,72750.0,87500.0,180.0,2629.0,591475.0,0.0,M,180.0,False,180.0,0.002474226804123711,False,55.0,0
100.0,2021,2021,2021,1.0,33225.0,62500.0,100.0,1675.0,0.0,0.0,M,100.0,True,100.0,0.0030097817908201654,False,76.0,0
100.0,2015,2015,2015,1.0,59031.0,87500.0,100.0,1752.0,443627.0,0.0,F,100.0,False,100.0,0.001694025173214074,False,65.0,0
360.0,2015,2015,2015,1.0,53186.0,51600.0,360.0,1326.0,387945.0,0.0,F,360.0,False,360.0,0.006768698529688264,False,57.0,0
200.0,2016,2016,2016,1.0,38317.0,12500.0,200.0,810.0,647331.0,0.0,M,200.0,False,200.0,0.005219615314351333,False,69.0,0
50.0,2017,2017,2017,1.0,106146.0,87500.0,2480.0,3167.0,575524.0,0.0,F,50.0,False,50.0,0.00047104930944171235,False,61.0,0
100.0,2016,2016,2016,1.0,143073.0,152000.0,100.0,4402.0,795398.0,0.0,M,100.0,False,100.0,0.0006989438957734862,False,61.0,0
100.0,2017,2021,2021,2.0,104072.0,187500.0,150.0,4297.0,278440.0,0.0,F,100.0,False,75.0,0.0014413098624029518,False,70.0,0
200.0,2004,2016,2016,3.0,59367.0,125000.0,369.0,1881.0,354960.0,0.0,F,200.0,False,123.0,0.006215574308959523,False,55.0,0
100.0,2019,2019,2019,1.0,220062.0,375000.0,100.0,7329.0,869561.0,0.0,M,100.0,False,100.0,0.00045441739146240604,False,62.0,0
180.0,2010,2010,2010,1.0,67870.0,125000.0,180.0,2032.0,303807.0,0.0,F,180.0,False,180.0,0.0026521290702814205,False,65.0,0
180.0,1998,2011,2012,3.0,54590.0,187500.0,215.0,2150.0,0.0,0.0,M,15.0,False,71.66666666666667,0.003938450265616413,False,52.0,0
100.0,2012,2012,2012,1.0,91456.0,187500.0,100.0,3818.0,664614.0,0.0,F,100.0,False,100.0,0.0010934219734079775,False,53.0,0
29.36,2021,2022,2022,12.0,30120.0,62500.0,319.0,1306.0,296023.0,4.0,F,29.36,False,26.588333333333335,0.010592961487383798,False,47.0,0
200.0,2006,2013,2013,4.0,163468.0,70000.0,800.0,3622.0,731816.0,0.0,M,200.0,False,200.0,0.004893924193114249,False,73.0,0
200.0,2011,2017,2017,2.0,123046.0,125000.0,380.0,4285.0,641411.0,0.0,F,200.0,False,190.0,0.0030882759293272433,False,70.0,0
180.0,2002,2015,2016,3.0,40030.0,62500.0,439.0,1511.0,279317.0,0.0,F,15.0,False,138.0,0.010342243317511867,False,64.0,0
200.0,2011,2012,2012,2.0,115555.0,187500.0,220.0,4530.0,694198.0,0.0,M,200.0,False,110.0,0.0019038553069966682,False,65.0,0
180.0,2010,2010,2010,1.0,34080.0,70000.0,180.0,1405.0,0.0,0.0,M,180.0,False,180.0,0.00528169014084507,False,49.0,0
50.0,2014,2014,2014,1.0,308876.0,375000.0,4320.0,10512.0,640358.0,0.0,M,50.0,False,50.0,0.00016187725818775172,False,86.0,0
180.0,1993,2013,2013,6.0,25616.0,37500.0,616.0,1321.0,0.0,0.0,F,180.0,False,102.66666666666667,0.024047470331043097,False,72.0,0
16.34,2021,2022,2022,16.0,24762.0,47500.0,255.0,1016.0,414136.0,0.0,F,16.34,False,15.921875,0.010287941200226153,False,30.0,0
200.0,2014,2021,2021,2.0,117903.0,159000.0,44478.0,3151.0,737092.0,0.0,F,200.0,False,110.0,0.0018659406461243565,False,45.0,0
100.0,1989,2004,2004,41.0,58887.0,125000.0,1387.0,2103.0,0.0,0.0,M,100.0,False,33.84024390243903,0.023561227435596993,False,69.0,0
180.0,1999,2009,2014,5.0,56731.0,76200.0,296.0,1532.0,625777.0,1.0,M,30.0,False,59.2,0.005217605894484497,False,56.0,0
50.0,2013,2013,2013,1.0,129725.0,187500.0,350.0,5861.0,0.0,0.0,F,50.0,False,50.0,0.0003854307188282906,False,91.0,0
180.0,2015,2015,2015,1.0,12230.0,37500.0,180.0,1132.0,0.0,0.0,M,180.0,True,180.0,0.014717906786590351,False,55.0,0
200.0,2010,2010,2014,4.0,20690.0,35000.0,740.0,1364.0,0.0,0.0,F,15.0,True,185.0,0.035766070565490575,False,80.0,0
100.0,2012,2012,2012,1.0,256238.0,417000.0,100.0,7945.0,1045400.0,0.0,M,100.0,False,100.0,0.0003902621781312686,False,61.0,0
180.0,2003,2014,2014,5.0,14881.0,44000.0,620.0,1082.0,118010.0,0.0,F,15.0,False,124.0,0.04166386667562664,False,42.0,0
108.9,2016,2016,2016,1.0,105734.0,187500.0,109.0,4332.0,0.0,0.0,F,108.9,False,108.9,0.0010299430646717234,False,66.0,0
1000000.0,2020,2020,2020,2.0,1551753.0,94500.0,1443217.0,5234.0,637893.0,0.0,M,100000.0,False,550000.0,0.7088757038007982,False,81.0,5
180.0,2011,2012,2013,2.0,9110.0,62500.0,360.0,1199.0,0.0,0.0,M,180.0,True,180.0,0.03951701427003293,False,36.0,0
180.0,2012,2014,2015,3.0,40155.0,49300.0,540.0,1545.0,0.0,0.0,F,30.0,False,180.0,0.013447889428464699,False,77.0,0
180.0,2009,2016,2016,7.0,2830.0,25000.0,580.0,786.0,0.0,0.0,F,180.0,True,82.85714285714286,0.2049469964664311,False,31.0,0
300.0,2014,2015,2015,6.0,124746.0,187500.0,1200.0,4883.0,633427.0,0.0,M,200.0,False,200.0,0.009619546919340098,False,72.0,0
100.0,2014,2014,2014,1.0,56645.0,47700.0,100.0,1604.0,548953.0,0.0,M,100.0,False,100.0,0.0017653808809250597,False,84.0,0
50.0,2010,2013,2013,2.0,41100.0,50000.0,100.0,1959.0,0.0,0.0,M,50.0,True,50.0,0.0024330900243309003,False,4.0,0
250.0,2011,2015,2015,2.0,268933.0,112500.0,430.0,6110.0,673704.0,0.0,M,250.0,False,215.0,0.0015989112529886625,False,87.0,0
2500.0,1993,1993,2007,8.0,163163.0,125000.0,45540.0,3700.0,664092.0,0.0,M,100.0,False,381.25,0.018692963478239552,False,56.0,0
100.0,2022,2022,2022,1.0,82786.0,187500.0,100.0,3512.0,791214.0,0.0,M,100.0,False,100.0,0.0012079337085980722,False,45.0,0
180.0,2012,2012,2022,17.0,29949.0,87500.0,449.0,1554.0,0.0,0.0,F,25.87,False,26.439411764705884,0.015007846672676885,False,51.0,0
180.0,2009,2015,2016,6.0,105361.0,187500.0,735.0,4141.0,742519.0,0.0,F,30.0,False,122.5,0.006976015793320109,False,59.0,0
500.0,1993,2014,2014,8.0,40615.0,25000.0,3865.0,1186.0,0.0,0.0,M,500.0,False,206.25,0.04062538471008248,False,80.0,0
100.0,2017,2017,2017,1.0,116872.0,187500.0,100.0,4658.0,460435.0,0.0,F,100.0,False,100.0,0.000855636936135259,False,72.0,0
50.0,2008,2013,2013,2.0,46548.0,62500.0,80.0,1779.0,179360.0,0.0,M,50.0,False,40.0,0.0017186560109993985,False,83.0,0
50.0,2014,2014,2014,1.0,156265.0,47500.0,50.0,3183.0,666235.0,0.0,F,50.0,False,50.0,0.0003199692829488369,False,78.0,0
50.0,2013,2013,2013,1.0,32079.0,59900.0,50.0,1295.0,341081.0,0.0,M,50.0,False,50.0,0.0015586520776832194,False,48.0,0
40.0,2019,2020,2020,2.0,160939.0,225000.0,2500.0,5636.0,555757.0,0.0,F,40.0,False,35.0,0.0004349474024319773,False,65.0,0
25.0,2008,2018,2018,2.0,151277.0,87500.0,50.0,3573.0,690204.0,0.0,M,25.0,False,25.0,0.00033051951056670874,False,64.0,0
500.0,2019,2019,2019,2.0,212263.0,225000.0,47311.0,8245.0,554047.0,0.0,M,500.0,False,400.0,0.0037689093247527832,False,84.0,0
180.0,2012,2012,2012,1.0,30633.0,70000.0,180.0,1312.0,343064.0,0.0,F,180.0,False,180.0,0.005876016061110567,False,42.0,0
100.0,2016,2016,2017,5.0,13678.0,27200.0,300.0,1147.0,0.0,0.0,M,50.0,True,60.0,0.021933031144904226,False,72.0,0
180.0,2009,2011,2011,4.0,30940.0,62500.0,315.0,1564.0,0.0,0.0,F,15.0,False,78.75,0.010180995475113122,False,68.0,0
360.0,1994,2009,2021,21.0,58002.0,87500.0,3564.0,1877.0,213760.0,0.0,F,180.0,False,169.71428571428572,0.061446157029067965,False,73.0,0
144.0,2003,2006,2013,5.0,78152.0,125000.0,652.0,2233.0,0.0,0.0,F,100.0,False,130.4,0.00834271675708875,False,76.0,0
50.0,2018,2018,2018,1.0,32229.0,70000.0,50.0,1639.0,13580.0,0.0,F,50.0,False,50.0,0.001551397809426293,False,67.0,0
50.0,2020,2020,2020,1.0,58334.0,87500.0,50.0,1738.0,448186.0,0.0,M,50.0,False,50.0,0.0008571330613364418,False,63.0,0
50.0,1997,2020,2020,2.0,129191.0,187500.0,8226.0,4883.0,656800.0,2.0,M,50.0,False,37.5,0.0005805357958371713,False,69.0,0
50.0,2014,2014,2014,1.0,16350.0,44000.0,50.0,1091.0,0.0,0.0,F,50.0,False,50.0,0.0030581039755351682,False,42.0,0
180.0,2011,2011,2011,1.0,59462.0,87500.0,180.0,2263.0,417539.0,0.0,M,180.0,False,180.0,0.0030271433856917025,False,44.0,0
50.0,2020,2020,2020,1.0,16734.0,18600.0,50.0,963.0,158846.0,0.0,F,50.0,False,50.0,0.002987928767778176,False,70.0,0
50.0,2012,2012,2012,1.0,10861.0,47500.0,50.0,1107.0,41410.0,0.0,M,50.0,True,50.0,0.004603627658594973,False,41.0,0
50.0,2022,2022,2022,1.0,81218.0,187500.0,50.0,3565.0,573357.0,0.0,F,50.0,False,50.0,0.0006156270777413874,False,51.0,0
500.0,2002,2002,2012,2.0,115699.0,225000.0,609.0,4568.0,681799.0,0.0,M,109.0,False,304.5,0.005263658285724163,False,58.0,0
180.0,2011,2011,2011,1.0,62888.0,125000.0,180.0,2014.0,229162.0,0.0,F,180.0,False,180.0,0.0028622312682864775,False,63.0,0
21500.0,2000,2021,2022,125.0,186846.0,375000.0,44063.0,5662.0,680657.0,6.0,M,220.0,False,352.50528,0.23582608137182495,False,52.0,0
1000.0,1998,2003,2009,30.0,27860.0,35800.0,4700.0,1274.0,126687.0,1.0,M,20.0,False,156.66666666666666,0.16870064608758076,False,70.0,0
180.0,2021,2021,2021,1.0,77182.0,112500.0,1102.0,2912.0,684501.0,0.0,F,180.0,False,180.0,0.0023321499831566945,False,53.0,0
100.0,2014,2014,2014,1.0,137416.0,225000.0,3015.0,5220.0,618029.0,0.0,M,100.0,False,100.0,0.0007277172963847004,False,69.0,0
100.0,2020,2020,2020,1.0,40459.0,47500.0,100.0,1588.0,246683.0,0.0,F,100.0,False,100.0,0.0024716379544724287,False,82.0,0
200.0,2014,2014,2014,1.0,127976.0,375000.0,200.0,5323.0,530522.0,0.0,M,200.0,False,200.0,0.0015627930236919423,False,50.0,0
135.0,2011,2011,2011,1.0,12635.0,62500.0,135.0,1199.0,0.0,0.0,F,135.0,False,135.0,0.010684606252473288,False,37.0,0
1000.0,2000,2019,2020,12.0,553184.0,375000.0,22812.0,41438.0,843372.0,1.0,F,250.0,False,367.0833333333333,0.007962992422051252,False,67.0,0
500.0,2005,2015,2015,3.0,75275.0,132000.0,1200.0,3180.0,557500.0,0.0,M,500.0,False,400.0,0.015941547658585187,False,58.0,0
250.0,2021,2021,2021,1.0,91308.0,112500.0,250.0,2814.0,972750.0,0.0,M,250.0,False,250.0,0.0027379857186664914,False,41.0,0
200.0,2020,2021,2021,2.0,67046.0,87500.0,400.0,2010.0,317913.0,0.0,M,200.0,False,200.0,0.0059660531575336335,False,80.0,0
135.0,2018,2018,2018,1.0,137279.0,125000.0,135.0,4465.0,727534.0,0.0,M,135.0,False,135.0,0.0009833987718442004,False,70.0,0
100.0,2018,2018,2018,1.0,52103.0,35000.0,100.0,1408.0,508974.0,0.0,F,100.0,False,100.0,0.0019192752816536477,False,40.0,0
100.0,2015,2015,2015,1.0,66056.0,100000.0,100.0,1950.0,359118.0,0.0,M,100.0,False,100.0,0.0015138670219207945,False,71.0,0
300.0,2011,2013,2013,13.0,9645.0,86700.0,975.0,1327.0,0.0,0.0,M,25.0,True,75.0,0.10108864696734059,False,33.0,0
