ID,LARGEST_GIFT_AMOUNT,BIRTH_DATE,FIRST_GIFT_DATE,LARGEST_GIFT_DATE,LAST_GIFT_DATE,TOTAL_GIFT_AMOUNT,TOTAL_NUMBER_GIFTS,TOTAL_GIVING_CAPACITY,TOTAL_INCOME,TOTAL_NETWORTH,TOTAL_DONATIONS,TOTAL_EAD,LARGEST_REALEST_VALUE,TOTAL_NO_EVENTS_PARTICIPATED,GENDER,FIRST_GIFT_AMOUNT,LAST_GIFT_AMOUNT,EDUCATION_SCHOOL_NAME,GRADUATE_DATE,TOTAL_YEARS_GIVING
16648,,,,,,,,0,0,0,0,0,0,0,,,,,,
16649,,,,,,,,0,0,0,0,0,0,0,F,,,,,
16650,,,,,,,,0,0,0,0,0,0,0,F,,,,,
16651,,,,,,,,0,0,0,0,0,0,0,M,,,,,
16652,25000,12/27/1975,6/1/2008,12/30/2021,12/30/2021,102900,16,223153,187500,2170199,102900,4022,1245810,2,M,1200,25000,Texas Tech University,1999,102900
16653,,12/1/1968,,,,,,69833,112500,975724,0,2855,699163,0,F,,,,,
16654,,,,,,,,0,0,0,0,0,0,0,M,,,,,
16655,,3/1/1940,,,,,,91350,43600,733964,41592,1532,471967,0,M,,,,,
16656,,,,,,,,0,0,0,0,0,0,0,M,,,,,
16657,,,,,,,,0,0,0,0,0,0,0,F,,,,,
16658,,,,,,,,0,0,0,0,0,0,0,M,,,,,
16659,,1/1/1939,,,,,,538509,363000,11655763,3332,31478,1397650,0,M,,,,,
16660,,,,,,,,0,0,0,0,0,0,0,F,,,,,
16661,144,12/1/1955,2/26/2005,3/1/2010,3/10/2011,576,4,55964,87500,574597,576,1783,337766,0,M,144,12,,,576
16662,,,,,,,,0,0,0,0,0,0,0,F,,,,,
16663,,,,,,,,0,0,0,0,0,0,0,M,,,,,
16664,,1/1/1934,,,,,,110792,125000,1812074,0,4799,565831,0,M,,,,,
16665,180,10/1/1973,2/26/1999,3/29/2021,2/16/2022,3415,22,27642,35000,263286,3415,1045,302544,0,F,40,16.4,,,3415
16666,,,,,,,,0,0,0,0,0,0,0,M,,,,,
16667,,3/1/1949,,,,,,74855,62500,1245896,0,2761,534524,0,M,,,,,
16668,,,,,,,,0,0,0,0,0,0,0,F,,,,,
16669,,5/1/1959,,,,,,180453,375000,2410214,73,6595,532590,0,M,,,,,
16670,,,,,,,,0,0,0,0,0,0,0,F,,,,,
16671,50,5/1/1958,6/10/2014,6/10/2014,6/10/2014,50,1,136387,187500,2692467,50,4956,711516,0,F,50,50,,,50
16672,,,,,,,,0,0,0,0,0,0,0,,,,,,
16673,,12/1/1963,,,,,,41816,62500,462687,0,1448,386313,0,F,,,,,
16674,,,,,,,,0,0,0,0,0,0,0,M,,,,,
16675,,,,,,,,0,0,0,0,0,0,0,M,,,,,
16676,,,,,,,,0,0,0,0,0,0,0,M,,,,,
16677,,,,,,,,28881,46000,430375,101,1256,410000,0,F,,,,,
16678,,,,,,,,0,0,0,0,0,0,0,M,,,,,
16679,50,11/1/1966,8/3/2013,8/3/2013,8/3/2013,50,1,80900,245000,737706,50,2485,0,0,F,50,50,,,50
16680,50,9/1/1952,4/20/2017,4/20/2017,4/20/2017,50,1,87564,87500,1439056,50,3201,532254,0,F,50,50,,,50
16681,,,,,,,,0,0,0,0,0,0,0,,,,,,
16682,,9/1/1940,,,,,,31152,52800,25608,0,1645,0,0,F,,,,,
16683,,,,,,,,0,0,0,0,0,0,0,,,,,,
16684,,3/1/1980,,,,,,1500,7500,0,0,524,0,0,F,,,,,
16685,,4/1/1966,,,,,,28036,47500,270866,0,1270,237723,0,F,,,,,
16686,,7/1/1975,,,,,,42580,125000,361449,0,1756,226593,0,M,,,,,
16687,,,,,,,,53057,49200,954612,0,1968,521583,0,,,,,,
16688,7820,5/22/1957,12/17/1994,11/5/2010,9/9/2020,28583,33,169608,187500,2599350,38577,4965,542893,5,M,15,500,Texas Tech University,,28583
16689,,4/1/1968,,,,,,221547,102000,4411976,0,3781,771271,0,M,,,,,
16690,,,,,,,,0,0,0,0,0,0,0,F,,,,,
16691,50,5/1/1946,6/4/2019,6/4/2019,6/4/2019,50,1,26834,49600,22150,50,1535,0,0,F,50,50,,,50
16692,,3/1/1952,,,,,,74404,104000,831233,2964,1982,430390,0,,,,,,
16693,,2/1/2027,,,,,,94429,125000,1136833,3179,4659,0,0,F,,,,,
16694,,,,,,,,0,0,0,0,0,0,0,M,,,,,
16695,,3/1/1977,,,,,,60936,187500,610696,0,2042,356221,0,M,,,,,
16696,,10/1/1960,,,,,,130808,225000,2014019,0,4927,528816,0,F,,,,,
16697,,,,,,,,0,0,0,0,0,0,0,F,,,,,
16698,,1/1/1987,,,,,,4550,35000,6462,0,935,0,0,F,,,,,
16699,,7/1/1945,,,,,,137730,125000,3194895,0,4848,698721,0,F,,,,,
16700,,,,,,,,0,0,0,0,0,0,0,,,,,,
16701,,6/1/1981,,,,,,16625,87500,37639,0,1439,0,0,F,,,,,
16702,1000,,9/29/2020,9/29/2020,9/29/2020,1000,1,1000,0,0,1000,0,0,0,,1000,1000,,,1000
16703,,1/1/1946,,,,,,58784,70000,691334,0,1771,419676,0,M,,,,,
16704,13.53,10/1/1962,9/11/2021,4/23/2022,4/23/2022,212.58,16,23113,45000,171569,213,1275,0,0,M,13.27,13.53,,,212.58
16705,,,,,,,,0,0,0,0,0,0,0,F,,,,,
16706,50,11/1/1955,3/31/2016,3/31/2016,3/31/2016,50,1,149753,87500,3214780,50,3689,1239380,0,F,50,50,,,50
16707,100,6/1/1954,6/30/2018,6/30/2018,6/30/2018,100,1,45009,62500,476980,100,1578,323180,0,M,100,100,,,100
