ID,LARGEST_GIFT_AMOUNT,BIRTH_DATE,FIRST_GIFT_DATE,LARGEST_GIFT_DATE,LAST_GIFT_DATE,TOTAL_GIFT_AMOUNT,TOTAL_NUMBER_GIFTS,TOTAL_GIVING_CAPACITY,TOTAL_INCOME,TOTAL_NETWORTH,TOTAL_DONATIONS,TOTAL_EAD,LARGEST_REALEST_VALUE,TOTAL_NO_EVENTS_PARTICIPATED,GENDER,FIRST_GIFT_AMOUNT,LAST_GIFT_AMOUNT,Financially_In_Dept,Avg_Gift_Amount,gifting_Capcity,gift_check,age,Group,Score
10155,50.0,1947-09-01,2016,2016,2016,50.0,1.0,190510.0,87500.0,5341533,50.0,4449.0,814998.0,0.0,M,50.0,50.0,False,50.0,0.0002624534145189,False,75.0,5,16.62888275752936
10488,50.0,1982-06-01,2016,2016,2016,50.0,1.0,121524.0,67900.0,2126320,50.0,2376.0,893681.0,0.0,M,50.0,50.0,False,50.0,0.0004114413613771,False,40.0,5,16.65163811305435
10493,100.0,1964-11-01,2020,2020,2020,100.0,1.0,27505.0,78300.0,37157,100.0,1576.0,0.0,0.0,F,100.0,100.0,True,100.0,0.0036357025995273,False,58.0,5,15.856571277691115
10497,180.0,1975-03-01,2016,2016,2016,180.0,1.0,38280.0,70000.0,407155,180.0,1381.0,411993.0,0.0,M,180.0,180.0,False,180.0,0.0047021943573667,False,48.0,5,17.47481756097962
10552,180.0,1956-09-01,2018,2018,2018,180.0,1.0,111930.0,225000.0,1153367,180.0,4533.0,0.0,0.0,F,180.0,180.0,False,180.0,0.0016081479496113,False,66.0,5,16.207229329255018
10861,1000.0,1965-04-25,2002,2021,2021,3955.0,10.0,17330.0,27500.0,79727,3955.0,1022.0,0.0,0.0,F,175.0,1000.0,False,395.5,0.2282169648009232,False,58.0,5,2.8116845103423516
10869,180.0,1959-05-01,2008,2011,2012,215.0,2.0,43590.0,87500.0,331461,215.0,1738.0,0.0,0.0,F,35.0,15.0,False,107.5,0.0049323239275063,False,63.0,5,16.748311218329164
11034,180.0,1957-03-01,2006,2015,2016,768.0,5.0,61782.0,70000.0,919844,768.0,1612.0,618285.0,0.0,F,144.0,15.0,False,153.6,0.0124308050888608,False,66.0,5,17.906993674180708
11064,1500.0,1958-11-01,2001,2016,2016,3310.5,11.0,54561.0,125000.0,406516,3311.0,2014.0,0.0,0.0,F,144.0,1500.0,False,300.95454545454544,0.0606752075658437,False,64.0,5,6.891833304652492
11089,54.61,1950-02-01,2015,2016,2016,74.61,2.0,20744.0,41338.0,15877,75.0,1376.0,0.0,0.0,F,20.0,54.61,True,37.305,0.0035967026610104,False,73.0,5,16.745792090070726
11214,150.0,1936-11-01,2016,2016,2016,150.0,1.0,138663.0,187500.0,1423794,9288.0,5329.0,0.0,0.0,M,150.0,150.0,False,150.0,0.0010817593734449,False,86.0,5,16.79432014424679
11266,100.0,1955-07-01,2019,2019,2019,100.0,1.0,42498.0,62500.0,429351,100.0,1564.0,285463.0,0.0,F,100.0,100.0,False,100.0,0.002353051908325,False,67.0,5,16.308757045696954
11271,200.0,1946-12-01,2006,2010,2016,538.0,4.0,56223.0,53300.0,852232,538.0,1568.0,548718.0,0.0,F,144.0,50.0,False,134.5,0.009569037582484,False,76.0,5,17.771940670932135
11303,50.0,1951-05-01,2016,2016,2016,50.0,1.0,212915.0,375000.0,3155103,50.0,7570.0,582291.0,1.0,M,50.0,50.0,False,50.0,0.0002348354977338,False,71.0,5,15.747774440703994
11430,180.0,1964-10-01,2005,2006,2012,209.0,4.0,73922.0,187500.0,595270,209.0,2263.0,161750.0,0.0,F,144.0,25.0,False,52.25,0.0028273044560482,False,58.0,5,16.391409603175525
11468,12.41,1962-07-01,2021,2022,2022,194.81,16.0,21386.0,27500.0,224263,195.0,1048.0,153891.0,0.0,F,12.16,12.41,False,12.175625,0.009109230337604,False,60.0,5,17.385985610078247
11648,180.0,1950-02-01,2016,2016,2016,180.0,1.0,96728.0,125000.0,1469551,180.0,3905.0,342922.0,0.0,M,180.0,180.0,False,180.0,0.001860888263998,False,73.0,5,16.972068545427092
11923,180.0,1975-10-01,2007,2016,2022,652.47,12.0,62133.0,187500.0,603673,652.0,2059.0,329611.0,1.0,F,144.0,19.83,False,54.3725,0.0105011829462604,False,47.0,5,16.98616126284699
11960,200.0,1956-03-01,2016,2016,2016,200.0,1.0,60439.0,87500.0,627087,2665.0,1783.0,385487.0,3.0,M,200.0,200.0,False,200.0,0.0033091215936729,False,67.0,5,16.339826689769087
12099,180.0,1953-08-01,2016,2016,2017,180.0,1.0,63222.0,66500.0,949860,180.0,2578.0,635734.0,0.0,F,180.0,180.0,False,180.0,0.002847110183164,False,69.0,5,17.220987378379704
12117,100.0,1955-06-01,2021,2021,2021,100.0,1.0,31600.0,70000.0,34444,100.0,1639.0,0.0,0.0,F,100.0,100.0,True,100.0,0.0031645569620253,False,67.0,5,15.817811084358253
12134,180.0,1956-10-01,2004,2013,2013,370.0,6.0,27945.0,52500.0,186084,370.0,1430.0,0.0,0.0,F,30.0,180.0,False,61.66666666666666,0.0132402934335301,False,66.0,5,17.41702652304371
12218,50.0,1963-03-01,2016,2016,2016,50.0,1.0,33196.0,62700.0,286656,50.0,1462.0,198947.0,0.0,F,50.0,50.0,False,50.0,0.0015062055669357,False,60.0,5,17.478932718624353
12427,108.9,1972-04-01,2016,2016,2016,108.9,1.0,128558.0,375000.0,1652800,409.0,5373.0,462989.0,0.0,F,108.9,108.9,False,108.9,0.000847088473685,False,51.0,5,17.325424823167044
12463,108.9,1970-02-01,2016,2016,2016,108.9,1.0,213602.0,375000.0,4115627,109.0,6687.0,727181.0,0.0,F,108.9,108.9,False,108.9,0.000509826687016,False,53.0,5,17.256909228957166
12539,50.0,1943-10-01,2016,2016,2016,50.0,1.0,49050.0,87500.0,52751,50.0,1976.0,0.0,0.0,F,50.0,50.0,True,50.0,0.001019367991845,False,79.0,5,16.583459413942787
12817,50.0,1979-08-01,2016,2016,2016,50.0,1.0,143999.0,375000.0,2504226,50.0,5560.0,610000.0,0.0,F,50.0,50.0,False,50.0,0.0003472246335043,False,43.0,5,17.198491055160414
13160,100.0,1957-11-01,2010,2021,2021,105.0,2.0,51333.0,87500.0,500214,105.0,1752.0,289550.0,0.0,F,5.0,100.0,False,52.5,0.0020454678277131,False,65.0,5,16.354072512349596
13161,108.9,1982-01-01,2016,2016,2016,108.9,1.0,58530.0,87500.0,780104,109.0,2200.0,592125.0,0.0,F,108.9,108.9,False,108.9,0.0018605843157355,False,41.0,5,17.517190588406955
13200,180.0,1962-07-01,2016,2016,2016,180.0,1.0,38071.0,47500.0,444297,180.0,1315.0,396826.0,0.0,F,180.0,180.0,False,180.0,0.0047280081952142,False,60.0,5,18.059723388529065
13473,180.0,1963-06-01,2016,2016,2016,180.0,1.0,57728.0,62500.0,852442,180.0,1460.0,688462.0,0.0,F,180.0,180.0,False,180.0,0.0031180709534368,False,59.0,5,17.78964229106761
13574,100.0,1978-05-01,2016,2016,2016,100.0,1.0,38982.0,87500.0,392867,100.0,1476.0,392630.0,0.0,M,100.0,100.0,False,100.0,0.0025652865425067,False,44.0,5,17.100442538602024
13582,100.0,1959-03-01,2016,2020,2020,200.0,3.0,33100.0,70000.0,189663,650.0,1584.0,0.0,0.0,F,50.0,100.0,False,66.66666666666667,0.0060422960725075,False,64.0,5,17.331100711126254
13678,31.33,1954-10-01,2016,2022,2022,510.38,17.0,56673.0,87500.0,583358,510.0,1798.0,335754.0,0.0,F,25.0,31.33,False,30.02235294117647,0.0090056993630123,False,68.0,5,17.675339593435925
13825,180.0,1958-03-01,2008,2020,2020,1800.0,10.0,33226.0,35000.0,371297,1800.0,1199.0,334519.0,0.0,F,180.0,180.0,False,180.0,0.0541744417022813,False,65.0,5,7.491200886490507
13995,100.0,1944-11-01,2016,2016,2016,100.0,1.0,83526.0,87500.0,1335364,100.0,3408.0,706018.0,0.0,F,100.0,100.0,False,100.0,0.0011972319996168,False,78.0,5,17.38497976078862
14111,50.0,1949-03-01,2016,2016,2016,50.0,1.0,100172.0,125000.0,1566423,50.0,3998.0,727431.0,0.0,M,50.0,50.0,False,50.0,0.0004991414766601,False,74.0,5,16.683581454885882
14169,3500.0,1967-01-01,2000,2022,2022,4960.5,17.0,55177.0,125000.0,400796,4961.0,1881.0,179313.0,5.0,F,10.0,3500.0,False,291.79411764705884,0.0899015894303786,False,56.0,5,2.2286159627476287
14354,100.0,1952-08-01,2016,2016,2016,100.0,1.0,60100.0,125000.0,510226,100.0,2139.0,0.0,0.0,M,100.0,100.0,False,100.0,0.0016638935108153,False,70.0,5,16.9409818441535
14385,70.0,1960-12-01,2016,2018,2021,220.0,5.0,21520.0,45000.0,118572,220.0,1297.0,0.0,0.0,M,25.0,50.0,False,44.0,0.0102230483271375,False,62.0,5,17.160706553280043
14563,200.0,1982-02-01,2016,2016,2016,200.0,1.0,33179.0,62500.0,340093,200.0,1241.0,434584.0,0.0,M,200.0,200.0,False,200.0,0.0060279092196871,False,41.0,5,17.651804245033468
14614,180.0,1942-10-01,2016,2016,2016,180.0,1.0,82524.0,87500.0,1309463,180.0,3462.0,358169.0,0.0,F,180.0,180.0,False,180.0,0.0021811836556638,False,80.0,5,17.580415035267986
14749,180.0,1966-07-01,2021,2021,2021,180.0,1.0,83031.0,187500.0,854634,680.0,2244.0,372026.0,0.0,F,180.0,180.0,False,180.0,0.0021678650142717,False,56.0,5,16.39296243986498
14789,70.0,1960-04-01,2022,2022,2022,70.0,1.0,35070.0,87500.0,46016,70.0,1723.0,0.0,0.0,F,70.0,70.0,True,70.0,0.0019960079840319,False,63.0,5,15.619873606810096
14810,225.0,1968-07-01,1999,2015,2020,3368.0,25.0,11468.0,17500.0,42940,3368.0,826.0,0.0,0.0,F,25.0,180.0,False,134.72,0.2936867806069062,False,54.0,5,2.759059612596184
14928,500.0,1957-06-01,2000,2016,2016,3630.0,12.0,59880.0,125000.0,331162,3630.0,2049.0,0.0,0.0,F,100.0,500.0,False,302.5,0.0606212424849699,False,65.0,5,6.914848701157313
14972,50.0,1965-04-01,2007,2007,2022,541.81,20.0,15117.0,34500.0,64536,542.0,1122.0,0.0,0.0,F,50.0,26.46,False,27.0905,0.0358411060395581,False,58.0,5,13.096410367604362
14991,29.59,1971-09-01,2005,2022,2022,467.93,17.0,28144.0,39500.0,306709,468.0,1118.0,332324.0,0.0,F,10.0,29.59,False,27.52529411764706,0.0166262791358726,False,51.0,5,17.345229039564696
14999,50.0,1946-03-01,2016,2016,2016,50.0,1.0,126906.0,187500.0,1800746,50.0,5119.0,512123.0,0.0,F,50.0,50.0,False,50.0,0.0003939924038264,False,77.0,5,17.212072867208732
15071,100.0,1943-10-01,2016,2016,2016,100.0,1.0,231987.0,141000.0,5751956,100.0,5883.0,500000.0,0.0,F,100.0,100.0,False,100.0,0.0004310586369063,False,79.0,5,17.218158892611743
15115,50.0,1964-11-01,2016,2016,2016,50.0,1.0,30987.0,44700.0,333277,50.0,1249.0,305838.0,0.0,M,50.0,50.0,False,50.0,0.0016135798883402,False,58.0,5,16.94138954878607
15152,100.0,1958-07-01,2018,2018,2018,100.0,1.0,31100.0,27500.0,403142,100.0,1085.0,256180.0,0.0,F,100.0,100.0,False,100.0,0.0032154340836012,False,64.0,5,16.51954448917191
15177,50.0,1966-02-01,2016,2016,2016,50.0,1.0,42550.0,125000.0,331092,50.0,1897.0,0.0,0.0,M,50.0,50.0,False,50.0,0.0011750881316098,False,57.0,5,16.84929401783387
15189,50.0,1957-04-01,2020,2020,2020,50.0,1.0,31969.0,37500.0,365042,50.0,1244.0,315873.0,0.0,F,50.0,50.0,False,50.0,0.0015640151396665,False,66.0,5,16.222981069615667
15378,50.0,1948-05-01,2016,2016,2016,50.0,1.0,83684.0,125000.0,924465,50.0,2214.0,372671.0,0.0,F,50.0,50.0,False,50.0,0.0005974857798384,False,74.0,5,17.263205751014873
15549,25.0,1960-01-01,1998,1998,2022,241.72,17.0,25242.0,62500.0,27562,242.0,1499.0,0.0,0.0,F,25.0,13.92,True,14.218823529411765,0.0095761033198637,False,63.0,5,16.53377582148967
15660,100.0,1971-01-01,2016,2016,2016,100.0,1.0,35400.0,70000.0,344719,100.0,1429.0,0.0,0.0,F,100.0,100.0,False,100.0,0.0028248587570621,False,52.0,5,17.72436680400734
15738,50.0,1966-01-01,2010,2013,2013,50.0,2.0,12850.0,37500.0,6040,50.0,1152.0,0.0,0.0,F,25.0,50.0,True,25.0,0.0038910505836575,False,57.0,5,15.87998287955897
15823,8.59,1959-01-01,2021,2022,2022,132.49,16.0,18582.0,45000.0,16436,132.0,1319.0,0.0,0.0,F,8.26,8.59,True,8.280625,0.0071300182972769,False,64.0,5,16.438851998942233
15887,32.0,1965-07-01,2004,2004,2022,431.87,17.0,35145.0,62700.0,329583,432.0,1437.0,255354.0,0.0,F,32.0,25.71,False,25.404117647058825,0.0122882344572485,False,57.0,5,17.43450324554058
16198,54.61,1943-08-01,2016,2016,2016,54.61,1.0,136558.0,41900.0,3109222,55.0,2959.0,740316.0,0.0,M,54.61,54.61,False,54.61,0.0003999033377758,False,79.0,5,16.65265815359355
16264,100.0,1976-04-01,2016,2016,2016,100.0,1.0,42600.0,125000.0,371705,100.0,1741.0,0.0,0.0,F,100.0,100.0,False,100.0,0.0023474178403755,False,47.0,5,17.622345055797087
16314,30.0,1955-03-01,2016,2019,2019,60.0,2.0,53235.0,87500.0,515594,60.0,1798.0,275998.0,0.0,M,30.0,30.0,False,30.0,0.0011270780501549,False,68.0,5,15.858079378299562
16326,50.0,1959-12-01,1996,2016,2016,165.0,5.0,42915.0,70000.0,426926,165.0,1571.0,294995.0,0.0,M,45.0,50.0,False,33.0,0.0038448095071653,False,63.0,5,17.014992330131903
16706,50.0,1955-11-01,2016,2016,2016,50.0,1.0,149753.0,87500.0,3214780,50.0,3689.0,1239380.0,0.0,F,50.0,50.0,False,50.0,0.00033388312755,False,67.0,5,17.221468263297044
16735,180.0,1955-08-01,2001,2010,2011,432.0,3.0,169182.0,375000.0,1858548,432.0,6450.0,0.0,0.0,F,144.0,60.0,False,144.0,0.0025534631343759,False,67.0,5,16.368295579098433
16757,100.0,1956-05-01,2021,2021,2021,150.0,2.0,38650.0,87500.0,47668,150.0,1783.0,0.0,0.0,F,100.0,50.0,True,75.0,0.0038809831824062,False,66.0,5,15.94834985290967
16796,250.0,1963-03-01,2020,2020,2020,250.0,1.0,43370.0,82800.0,395021,250.0,1641.0,249687.0,0.0,F,250.0,250.0,False,250.0,0.0057643532395665,False,60.0,5,16.94460871218272
16872,240.0,1957-01-01,2016,2016,2016,240.0,1.0,80865.0,187500.0,725956,240.0,2424.0,0.0,0.0,M,240.0,240.0,False,240.0,0.0029679094787608,False,66.0,5,17.19851876583497
16882,150.0,1962-01-01,2011,2011,2016,200.0,2.0,42200.0,87500.0,336597,200.0,1693.0,0.0,0.0,F,150.0,50.0,False,100.0,0.0047393364928909,False,61.0,5,17.23208857882077
16902,50.0,1947-12-01,2006,2016,2016,100.0,2.0,161449.0,187500.0,3555885,100.0,5810.0,472854.0,0.0,F,50.0,50.0,False,50.0,0.0006193906434849,False,75.0,5,16.92245565272365
16907,50.0,1947-05-01,2016,2016,2016,50.0,1.0,49909.0,37500.0,800103,50.0,1356.0,599684.0,0.0,M,50.0,50.0,False,50.0,0.0010018233184395,False,75.0,5,16.790289477020572
17020,250.0,1956-01-01,2018,2018,2018,250.0,1.0,28642.0,35000.0,307249,250.0,1220.0,214675.0,0.0,F,250.0,250.0,False,250.0,0.0087284407513441,False,67.0,5,17.236737754867058
17025,75.0,1961-10-01,2015,2020,2020,218.76,5.0,90885.0,187500.0,3139802,219.0,4882.0,388328.0,0.0,F,25.0,50.0,False,43.752,0.0024069978544314,False,61.0,5,16.395213794799066
17037,50.0,1963-12-01,2011,2018,2018,100.0,3.0,49924.0,138400.0,393130,100.0,2013.0,0.0,0.0,F,25.0,50.0,False,33.333333333333336,0.0020030446278343,False,59.0,5,16.280561731858704
17091,180.0,1958-01-01,2018,2018,2018,180.0,1.0,50073.0,87500.0,470538,180.0,1752.0,262850.0,0.0,F,180.0,180.0,False,180.0,0.0035947516625726,False,65.0,5,16.583846346029418
17098,300.0,1958-01-01,2005,2006,2021,2612.5,28.0,40851.0,70000.0,315720,2613.0,1598.0,176768.0,1.0,F,10.0,100.0,False,93.30357142857144,0.0639519228415461,False,65.0,5,4.409981627745708
17141,180.0,1960-12-01,2018,2020,2021,655.0,5.0,70383.0,125000.0,753606,655.0,1980.0,419559.0,0.0,F,180.0,100.0,False,131.0,0.0093062245144424,False,62.0,5,17.3474568409359
17256,100.0,1983-03-01,2016,2016,2016,100.0,1.0,81397.0,187500.0,1165184,850.0,3364.0,973430.0,4.0,F,100.0,100.0,False,100.0,0.001228546506628,False,40.0,5,16.46731183127587
17386,50.0,1937-01-01,2000,2016,2016,350.0,10.0,129741.0,125000.0,3181264,350.0,5253.0,561844.0,0.0,F,25.0,50.0,False,35.0,0.0026976823055163,False,86.0,5,17.34231273734234
17785,180.0,1959-06-01,2016,2016,2016,180.0,1.0,48908.0,51700.0,702972,180.0,1397.0,550620.0,0.0,M,180.0,180.0,False,180.0,0.0036803794880183,False,63.0,5,17.330721422770296
17835,180.0,1969-07-01,1998,2016,2016,2029.0,16.0,44154.0,87500.0,404352,2029.0,1595.0,0.0,0.0,F,25.0,15.0,False,126.8125,0.0459528015581827,False,53.0,5,10.71316664077131
17874,16.96,1965-09-01,2021,2022,2022,266.38,16.0,21516.0,62500.0,25892,266.0,1423.0,0.0,0.0,F,15.3,16.96,True,16.64875,0.0123805540063208,False,57.0,5,16.761724860822927
17904,100.0,1972-12-01,2000,2013,2013,105.0,2.0,31324.0,70000.0,281315,105.0,1405.0,246388.0,0.0,F,5.0,100.0,False,52.5,0.0033520623164346,False,50.0,5,16.53411316062041
17913,240.0,1964-01-01,2002,2002,2012,780.0,4.0,61256.0,112500.0,639175,780.0,1847.0,399512.0,0.0,F,240.0,90.0,False,195.0,0.0127334465195246,False,59.0,5,17.331998201611512
17917,22.55,1969-12-01,2021,2022,2022,347.06,16.0,25347.0,62500.0,196349,347.0,1375.0,0.0,0.0,F,21.01,22.55,False,21.69125,0.0136923501795084,False,53.0,5,17.51264596142991
17989,50.0,1933-06-01,2016,2016,2016,50.0,1.0,54450.0,70000.0,490088,50.0,1980.0,0.0,0.0,F,50.0,50.0,False,50.0,0.0009182736455463,False,89.0,5,17.316318047415344
17995,50.0,1969-12-01,2010,2016,2016,225.0,5.0,65625.0,125000.0,845359,225.0,1833.0,558009.0,0.0,F,25.0,50.0,False,45.0,0.0034285714285714,False,53.0,5,17.51579542878607
18102,100.0,1961-06-01,2016,2017,2017,120.0,2.0,13770.0,35000.0,10371,120.0,1168.0,0.0,0.0,F,20.0,100.0,True,60.0,0.008714596949891,False,61.0,5,16.77571063156715
18235,50.0,1957-08-01,1996,2000,2022,581.74,26.0,47460.0,62500.0,532848,582.0,1538.0,400052.0,0.0,F,12.0,24.02,False,22.374615384615385,0.0122574799831437,False,65.0,5,17.400533679609694
18281,54.61,1970-01-01,2016,2016,2016,54.61,1.0,61121.0,125000.0,666111,55.0,1833.0,471310.0,0.0,F,54.61,54.61,False,54.61,0.0008934736015444,False,53.0,5,17.339481191229318
18321,100.0,1987-04-01,2016,2016,2016,100.0,1.0,41291.0,47500.0,492496,100.0,1061.0,700325.0,0.0,F,100.0,100.0,False,100.0,0.0024218352667651,False,36.0,5,17.623395379623485
18394,360.0,1962-11-01,2016,2016,2016,360.0,1.0,23485.0,62500.0,26725,360.0,1460.0,0.0,0.0,M,360.0,360.0,True,360.0,0.0153289333617202,False,60.0,5,17.326350187210693
18436,30.0,1961-07-01,1999,2020,2022,274.19,19.0,53902.0,87500.0,576137,274.0,1708.0,390064.0,0.0,F,10.0,14.03,False,14.431052631578948,0.0050868242365774,False,61.0,5,16.88238867395898
18588,180.0,1967-10-01,1999,2013,2013,1650.0,12.0,21650.0,62500.0,25340,1650.0,1399.0,0.0,0.0,F,10.0,180.0,True,137.5,0.0762124711316397,False,55.0,5,3.0088606441916674
18936,100.0,1956-09-01,2021,2021,2021,100.0,1.0,27475.0,37500.0,275766,100.0,1244.0,0.0,0.0,F,100.0,100.0,False,100.0,0.0036396724294813,False,66.0,5,16.664721490549752
18941,180.0,1961-06-01,2019,2019,2019,180.0,1.0,72962.0,70000.0,1154527,180.0,2552.0,461476.0,0.0,F,180.0,180.0,False,180.0,0.0024670376360297,False,61.0,5,16.33623576241901
19146,360.0,1967-08-01,2010,2015,2016,750.0,5.0,42000.0,125000.0,312711,750.0,1881.0,0.0,0.0,F,180.0,15.0,False,150.0,0.0178571428571428,False,55.0,5,17.689048143296475
19157,400.0,1954-02-01,2016,2016,2016,400.0,1.0,60685.0,70000.0,868518,400.0,1654.0,561696.0,0.0,F,400.0,400.0,False,400.0,0.0065914146823762,False,69.0,5,18.300953100448325
19227,25.0,1948-04-01,2016,2016,2016,50.0,2.0,38565.0,70000.0,169643,50.0,1741.0,42290.0,0.0,M,25.0,25.0,False,25.0,0.0012965123816932,False,75.0,5,16.855840121860666
19374,200.0,1960-08-01,2020,2020,2022,515.41,17.0,71138.0,125000.0,761726,515.0,1997.0,412459.0,0.0,F,200.0,20.36,False,30.318235294117645,0.0072452135286344,False,62.0,5,17.166336713651503
19394,100.0,1958-06-01,2016,2016,2016,100.0,1.0,94749.0,187500.0,966951,100.0,3977.0,317984.0,0.0,F,100.0,100.0,False,100.0,0.0010554201099747,False,64.0,5,17.384214131011824
19663,100.0,1967-06-01,2019,2019,2019,100.0,1.0,43225.0,62500.0,497895,100.0,1411.0,0.0,0.0,F,100.0,100.0,False,100.0,0.0023134759976865,False,55.0,5,16.301120161301384
19795,28.69,1970-11-01,2021,2022,2022,446.44,16.0,90696.0,225000.0,1110268,446.0,3956.0,0.0,0.0,F,27.85,28.69,False,27.9025,0.0049223780541589,False,52.0,5,16.899479669993788
19803,180.0,1963-10-01,2000,2010,2011,604.0,5.0,48340.0,125000.0,293760,604.0,1930.0,54727.0,0.0,F,25.0,15.0,False,120.8,0.0124948282995448,False,59.0,5,17.413869637533846
20065,7.5,1968-06-01,2021,2022,2022,117.3,16.0,26881.0,60200.0,204871,117.0,1378.0,0.0,0.0,F,7.32,7.5,False,7.33125,0.0043636769465421,False,54.0,5,16.816714668332146
20068,180.0,1968-05-01,2020,2020,2020,180.0,1.0,45180.0,125000.0,293902,180.0,1865.0,0.0,0.0,F,180.0,180.0,False,180.0,0.0039840637450199,False,54.0,5,16.668734623759526
20073,180.0,1966-07-01,2000,2015,2016,1321.0,10.0,9771.0,17500.0,44892,1321.0,840.0,0.0,0.0,F,25.0,30.0,False,132.1,0.1351959881281342,False,56.0,5,3.297617772425989
20664,165.0,1982-03-01,2016,2016,2016,165.0,1.0,257882.0,119000.0,4511197,165.0,3615.0,765116.0,0.0,M,165.0,165.0,False,165.0,0.0006398275180121,False,41.0,5,16.70306158065684
20723,330.0,1965-07-01,2010,2010,2010,330.0,1.0,16080.0,45000.0,15264,330.0,1253.0,0.0,0.0,F,330.0,330.0,True,330.0,0.0205223880597014,False,57.0,5,16.06778936365667
20770,500.0,1977-06-01,2004,2016,2016,810.0,3.0,56888.0,53100.0,809054,810.0,1817.0,438991.0,2.0,F,60.0,500.0,False,270.0,0.0142385037266207,False,45.0,5,17.41094556304428
20794,500.0,1965-08-01,2020,2021,2021,750.0,2.0,38427.0,70000.0,356678,750.0,1505.0,263546.0,0.0,F,250.0,500.0,False,375.0,0.0195175267390116,False,57.0,5,17.037486245030045
21008,300.0,1964-05-01,2020,2020,2020,300.0,1.0,34050.0,62500.0,305918,300.0,1448.0,0.0,0.0,F,300.0,300.0,False,300.0,0.0088105726872246,False,58.0,5,17.27183195658088
21065,180.0,1981-05-01,2004,2016,2016,833.5,12.0,60394.0,35500.0,961605,834.0,1503.0,660455.0,0.0,F,8.5,180.0,False,69.45833333333333,0.0138010398383945,False,41.0,5,18.311834495760454
21357,1000.0,1957-02-09,2008,2012,2016,2344.96,9.0,139222.0,187500.0,2713939,2345.0,5012.0,598087.0,0.0,F,240.0,15.0,False,260.55111111111114,0.01684331499332,False,66.0,5,17.74003988217884
21476,60.0,1977-08-01,2003,2003,2016,80.0,2.0,70834.0,187500.0,940550,80.0,3345.0,552587.0,0.0,F,60.0,20.0,False,40.0,0.0011294011350481,False,45.0,5,16.53316955731644
21509,180.0,1971-03-01,2004,2014,2022,1194.88,26.0,68888.0,187500.0,628245,1195.0,2150.0,266359.0,0.0,F,20.0,31.88,False,45.95692307692308,0.0173452560678202,False,52.0,5,17.21986966372555
21523,50.0,1963-03-01,2016,2016,2016,50.0,1.0,94425.0,187500.0,1192458,50.0,3970.0,0.0,0.0,F,50.0,50.0,False,50.0,0.0005295207836907,False,60.0,5,17.271210717724646
21606,100.0,1950-01-01,1996,2016,2016,110.0,2.0,34420.0,47500.0,338496,110.0,1457.0,211202.0,0.0,F,10.0,100.0,False,55.0,0.0031958163858221,False,73.0,5,17.433768726644583
21747,240.0,1964-11-01,2003,2013,2015,1035.0,11.0,20535.0,45000.0,108874,1035.0,1253.0,0.0,0.0,F,25.0,40.0,False,94.0909090909091,0.0504017531044558,False,58.0,5,8.440934393769828
21827,500.0,1945-03-01,2011,2016,2016,600.0,2.0,78100.0,125000.0,689591,600.0,2271.0,0.0,1.0,F,100.0,500.0,False,300.0,0.0076824583866837,False,78.0,5,17.17145254514875
21847,75.0,1953-11-01,2016,2016,2016,75.0,1.0,111677.0,187500.0,1486541,75.0,4536.0,507038.0,0.0,M,75.0,75.0,False,75.0,0.0006715796448686,False,69.0,5,16.733997094370444
21979,100.0,1964-05-01,1996,2009,2022,652.18,21.0,36527.0,70000.0,313990,652.0,1518.0,213496.0,0.0,F,12.0,28.73,False,31.056190476190476,0.0178547375913707,False,58.0,5,17.17798464012753
22011,85.0,1957-02-01,2021,2021,2021,85.0,1.0,70575.0,125000.0,718791,85.0,2049.0,334803.0,0.0,F,85.0,85.0,False,85.0,0.0012043924902585,False,66.0,5,16.198555523912496
22044,300.0,1958-12-01,1994,2004,2022,1837.47,38.0,69208.0,125000.0,673103,1837.0,2014.0,322419.0,1.0,F,50.0,22.97,False,48.354473684210525,0.0265499653219281,False,64.0,5,14.805005161663832
22047,500.0,1977-01-01,2007,2016,2016,1150.0,3.0,58555.0,106000.0,707166,3650.0,1612.0,610500.0,1.0,M,150.0,500.0,False,383.3333333333333,0.0196396550251899,False,46.0,5,16.46745728408284
22123,250.0,1944-09-01,1996,2016,2020,490.0,9.0,55622.0,62500.0,655028,490.0,1704.0,415137.0,0.0,F,40.0,50.0,False,54.44444444444444,0.008809463881198,False,78.0,5,17.680522832006538
22234,180.0,1954-05-01,2001,2016,2016,280.0,2.0,73295.0,87500.0,1086419,280.0,2984.0,655304.0,0.0,M,100.0,180.0,False,140.0,0.0038201787297905,False,68.0,5,17.004387053425308
